2025-03-10 17:11:16,768 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001201 | Sell (BitstampExchange eff.): 0.001203 | Ticker Profit: 4.94% | Liquidity Profit: 0.17% | Profit (EUR): 0.342003 | Invested (EUR): 200.189402 | Qty Purchased: 166639.0324 | Liquidity Info: Buy Levels: [[0.001199, 29880.0], [0.0012, 84305.0], [0.001201, 107010.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001204, 225317.0], [0.001205, 27995.0], [0.001277, 66684.0], [0.001278, 140264.0], [0.001279, 783.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001153, 1256964.0], [0.001135, 1011873.0], [0.001083, 18467.0], [0.001051, 1196772.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001200, Weighted Sell Price: 0.001206; Breakdown Buy: [(0.001199, 29880.0), (0.0012, 84305.0), (0.001201, 52454.032360466896)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001153, 82663.78924691744)]; 
2025-03-10 17:11:26,520 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'SOCIAL/USDT', 'bitget': 'SOCIAL/USDT'} | Buy (KucoinExchange eff.): 0.000279 | Sell (BitgetExchange eff.): 0.000348 | Ticker Profit: 43.19% | Liquidity Profit: 24.78% | Profit (USDT): 49.568958 | Invested (USDT): 200.074278 | Qty Purchased: 716643.4713 | Liquidity Info: Buy Levels: [[0.0002788, 345625.0], [0.000279, 871446.0], [0.0002808, 11148.0], [0.000281, 48000.0], [0.0002815, 2056.0], [0.000282, 89197.0], [0.0002821, 1704857.0], [0.0002824, 511304.0], [0.0002828, 1704857.0], [0.0002829, 12009.0]]; Sell Levels: [[0.000352, 14914.62], [0.000351, 500000.0], [0.00035, 10057.95], [0.000321, 185562.08], [0.00031, 464508.46], [0.0003, 326683.39], [0.00029, 291565.75], [0.000282, 183034.83], [0.00027, 95451.65], [0.000267, 37613.5]] | Extra: Weighted Buy Price: 0.000279, Weighted Sell Price: 0.000349; Breakdown Buy: [(0.0002788, 345625.0), (0.000279, 371018.47130631213)]; Breakdown Sell: [(0.000352, 14914.62), (0.000351, 500000.0), (0.00035, 10057.95), (0.000321, 43777.99875056879)]; 
2025-03-10 17:11:42,639 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001199 | Sell (BitstampExchange eff.): 0.001210 | Ticker Profit: 4.94% | Liquidity Profit: 0.90% | Profit (EUR): 1.811879 | Invested (EUR): 200.357711 | Qty Purchased: 167057.0232 | Liquidity Info: Buy Levels: [[0.001196, 29880.0], [0.001197, 27995.0], [0.001199, 107369.0], [0.0012, 150989.0], [0.001201, 77130.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001267, 143342.0], [0.001268, 790.0], [0.00128, 783.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001166, 632733.0], [0.001148, 1231114.0], [0.001131, 12019.0], [0.00113, 394098.0], [0.001083, 18467.0], [0.001047, 381607.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001198, Weighted Sell Price: 0.001213; Breakdown Buy: [(0.001196, 29880.0), (0.001197, 27995.0), (0.001199, 107369.0), (0.0012, 1813.0232443142158)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001166, 82663.78924691744)]; 
2025-03-10 17:12:03,383 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.466821 | Sell (KucoinExchange eff.): 0.652215 | Ticker Profit: 41.40% | Liquidity Profit: 39.71% | Profit (USDT): 79.676701 | Invested (USDT): 200.625884 | Qty Purchased: 429.7703 | Liquidity Info: Buy Levels: [[0.4649, 63.9387], [0.465, 78.168], [0.4656, 73.276], [0.4661, 19.522], [0.4666, 11.574], [0.4668, 23.544], [0.4674, 11.552], [0.4676, 66.0], [0.4677, 23.502], [0.4684, 66.34]]; Sell Levels: [[0.6551, 29.0], [0.6545, 0.3356], [0.6539, 2.4076], [0.6536, 0.8917], [0.6529, 148.874], [0.6527, 0.2889], [0.6523, 95.0912], [0.6522, 755.465], [0.6521, 2.4946], [0.6518, 5.9199]] | Extra: Weighted Buy Price: 0.466355, Weighted Sell Price: 0.652868; Breakdown Buy: [(0.4649, 63.9387), (0.465, 78.168), (0.4656, 73.276), (0.4661, 19.522), (0.4666, 11.574), (0.4668, 23.544), (0.4674, 11.552), (0.4676, 66.0), (0.4677, 23.502), (0.4684, 58.693572747257136)]; Breakdown Sell: [(0.6551, 29.0), (0.6545, 0.3356), (0.6539, 2.4076), (0.6536, 0.8917), (0.6529, 148.874), (0.6527, 0.2889), (0.6523, 95.0912), (0.6522, 28.713503740192607)]; 
2025-03-10 17:12:08,743 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001198 | Sell (BitstampExchange eff.): 0.001210 | Ticker Profit: 4.94% | Liquidity Profit: 1.01% | Profit (EUR): 2.021843 | Invested (EUR): 200.229532 | Qty Purchased: 167196.8199 | Liquidity Info: Buy Levels: [[0.001195, 29880.0], [0.001196, 86735.0], [0.001197, 29880.0], [0.001199, 77369.0], [0.001201, 105125.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001266, 66684.0], [0.001267, 143342.0], [0.001268, 790.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001165, 669074.0], [0.001149, 1173703.0], [0.001131, 12019.0], [0.00113, 394098.0], [0.001083, 18467.0], [0.001047, 381607.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001196, Weighted Sell Price: 0.001213; Breakdown Buy: [(0.001195, 29880.0), (0.001196, 86735.0), (0.001197, 29880.0), (0.001199, 20701.819916485198)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001165, 82663.78924691744)]; 
2025-03-10 17:12:35,003 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001198 | Sell (BitstampExchange eff.): 0.001211 | Ticker Profit: 4.94% | Liquidity Profit: 1.02% | Profit (EUR): 2.048522 | Invested (EUR): 200.208389 | Qty Purchased: 167057.0232 | Liquidity Info: Buy Levels: [[0.001196, 29880.0], [0.001197, 86735.0], [0.001198, 29880.0], [0.001199, 77369.0], [0.001201, 105125.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001266, 66684.0], [0.001267, 143342.0], [0.001268, 790.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001167, 537778.0], [0.001149, 1173703.0], [0.001131, 12019.0], [0.00113, 394098.0], [0.001083, 18467.0], [0.001047, 381607.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001197, Weighted Sell Price: 0.001214; Breakdown Buy: [(0.001196, 29880.0), (0.001197, 86735.0), (0.001198, 29880.0), (0.001199, 20562.023244314216)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001167, 82663.78924691744)]; 
2025-03-10 17:13:28,880 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001196 | Sell (BitstampExchange eff.): 0.001211 | Ticker Profit: 4.94% | Liquidity Profit: 1.19% | Profit (EUR): 2.378249 | Invested (EUR): 200.217451 | Qty Purchased: 167336.8508 | Liquidity Info: Buy Levels: [[0.001194, 29880.0], [0.001195, 84277.0], [0.001196, 29880.0], [0.001197, 21651.0], [0.001199, 77369.0], [0.001201, 105125.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001266, 66684.0], [0.001267, 143342.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001167, 242478.0], [0.001149, 937943.0], [0.001131, 12019.0], [0.00113, 1513070.0], [0.001083, 18467.0], [0.001047, 1272033.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001195, Weighted Sell Price: 0.001214; Breakdown Buy: [(0.001194, 29880.0), (0.001195, 84277.0), (0.001196, 29880.0), (0.001197, 21651.0), (0.001199, 1648.850753936189)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001167, 82663.78924691744)]; 
2025-03-10 17:13:55,245 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001201 | Sell (BitstampExchange eff.): 0.001212 | Ticker Profit: 4.94% | Liquidity Profit: 0.92% | Profit (EUR): 1.837393 | Invested (EUR): 200.256212 | Qty Purchased: 166778.1301 | Liquidity Info: Buy Levels: [[0.001198, 29880.0], [0.001199, 77369.0], [0.001201, 77130.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001204, 27995.0], [0.001266, 66684.0], [0.001267, 143342.0], [0.001268, 790.0], [0.00128, 783.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001169, 761674.0], [0.001151, 578124.0], [0.001133, 761674.0], [0.001131, 12019.0], [0.00113, 12491.0], [0.001083, 18467.0], [0.001047, 1272033.0]] | Extra: Weighted Buy Price: 0.001200, Weighted Sell Price: 0.001215; Breakdown Buy: [(0.001198, 29880.0), (0.001199, 77369.0), (0.001201, 59529.13005025027)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001169, 82663.78924691744)]; 
2025-03-10 17:14:21,667 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001202 | Sell (BitstampExchange eff.): 0.001213 | Ticker Profit: 4.94% | Liquidity Profit: 0.98% | Profit (EUR): 1.965466 | Invested (EUR): 200.052409 | Qty Purchased: 166500.1665 | Liquidity Info: Buy Levels: [[0.0012, 114144.0], [0.001201, 77130.0], [0.001202, 77130.0], [0.001203, 77130.0], [0.001204, 27995.0], [0.001266, 66684.0], [0.001267, 143342.0], [0.001268, 790.0], [0.00128, 783.0], [0.001298, 772.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001172, 910299.0], [0.001153, 917603.0], [0.001135, 12436.0], [0.001134, 11987.0], [0.001133, 761674.0], [0.001083, 18467.0], [0.001047, 1272033.0]] | Extra: Weighted Buy Price: 0.001200, Weighted Sell Price: 0.001216; Breakdown Buy: [(0.0012, 114144.0), (0.001201, 52356.16650016655)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001172, 82663.78924691744)]; 
2025-03-10 17:14:24,123 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.031231 | Sell (KucoinExchange eff.): 0.045946 | Ticker Profit: 48.22% | Liquidity Profit: 47.12% | Profit (USDT): 94.234281 | Invested (USDT): 200.000000 | Qty Purchased: 6403.8526 | Liquidity Info: Buy Levels: [[0.0312, 10000.0], [0.0313, 84868.11], [0.0314, 73066.57], [0.0315, 113826.64], [0.0316, 24847.56], [0.0317, 23771.79], [0.0318, 23771.79], [0.0319, 23859.76], [0.032, 23771.79], [0.0321, 23771.79]]; Sell Levels: [[0.046, 1062.3], [0.04599, 5586.7], [0.04591, 5421.8], [0.04589, 202.0], [0.04584, 5421.8], [0.04577, 5421.8], [0.04569, 5421.8], [0.04566, 162.3], [0.0456, 5421.8], [0.04559, 10.1]] | Extra: Weighted Buy Price: 0.031200, Weighted Sell Price: 0.045992; Breakdown Buy: [(0.0312, 6403.852557698713)]; Breakdown Sell: [(0.046, 1062.3), (0.04599, 3289.8782652217433)]; 
2025-03-10 17:14:28,945 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'MAK/USDT', 'bitget': 'MAK/USDT'} | Buy (KucoinExchange eff.): 0.017962 | Sell (BitgetExchange eff.): 0.018037 | Ticker Profit: 3.16% | Liquidity Profit: 0.41% | Profit (USDT): 0.836649 | Invested (USDT): 202.191681 | Qty Purchased: 11256.3493 | Liquidity Info: Buy Levels: [[0.01775, 79.0], [0.01782, 374.6], [0.01783, 566.7], [0.01784, 1395.4], [0.01788, 1132.4], [0.0179, 10.0], [0.01795, 2000.0], [0.01797, 79.0], [0.01801, 1400.0], [0.01802, 3200.0]]; Sell Levels: [[0.01811, 552.18], [0.0181, 4192.82], [0.01802, 14293.84], [0.01801, 6080.36], [0.018, 32044.53], [0.01792, 5000.0], [0.01791, 14385.89], [0.0179, 14850.44], [0.01781, 1141.82], [0.0178, 82223.99]] | Extra: Weighted Buy Price: 0.017945, Weighted Sell Price: 0.018055; Breakdown Buy: [(0.01775, 79.0), (0.01782, 374.6), (0.01783, 566.7), (0.01784, 1395.4), (0.01788, 1132.4), (0.0179, 10.0), (0.01795, 2000.0), (0.01797, 79.0), (0.01801, 1400.0), (0.01802, 3200.0)]; Breakdown Sell: [(0.01811, 552.18), (0.0181, 4192.82), (0.01802, 6309.676985102165)]; 
2025-03-10 17:14:47,846 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001205 | Sell (BitstampExchange eff.): 0.001213 | Ticker Profit: 4.94% | Liquidity Profit: 0.66% | Profit (EUR): 1.324578 | Invested (EUR): 200.189511 | Qty Purchased: 166084.9541 | Liquidity Info: Buy Levels: [[0.001203, 29880.0], [0.001204, 84264.0], [0.001205, 51549.0], [0.001208, 27995.0], [0.001252, 145140.0], [0.001253, 799.0], [0.001265, 792.0], [0.001283, 781.0], [0.001912, 2734.0], [0.001923, 2717.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001172, 515589.0], [0.001156, 811618.0], [0.001139, 11935.0], [0.001138, 12403.0], [0.001137, 1499417.0], [0.001083, 18467.0], [0.001054, 1274414.0]] | Extra: Weighted Buy Price: 0.001204, Weighted Sell Price: 0.001216; Breakdown Buy: [(0.001203, 29880.0), (0.001204, 84264.0), (0.001205, 51549.0), (0.001208, 391.95411487930687)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001172, 82663.78924691744)]; 
2025-03-10 17:18:21,582 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001220 | Sell (BitstampExchange eff.): 0.001222 | Ticker Profit: 4.33% | Liquidity Profit: 0.17% | Profit (EUR): 0.333616 | Invested (EUR): 200.070681 | Qty Purchased: 164039.5729 | Liquidity Info: Buy Levels: [[0.001218, 93429.0], [0.001219, 96431.0], [0.00122, 93429.0], [0.001221, 27995.0], [0.001223, 75958.0], [0.001248, 93500.0], [0.001249, 66684.0], [0.001252, 145140.0], [0.001253, 799.0], [0.001265, 792.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001188, 148073.0], [0.00117, 148073.0], [0.00115, 11820.0], [0.001149, 884078.0], [0.001083, 18467.0], [0.001066, 1297223.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001218, Weighted Sell Price: 0.001225; Breakdown Buy: [(0.001218, 93429.0), (0.001219, 70610.572906568)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001188, 82663.78924691744)]; 
2025-03-10 17:18:48,152 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001217 | Sell (BitstampExchange eff.): 0.001222 | Ticker Profit: 4.33% | Liquidity Profit: 0.42% | Profit (EUR): 0.830860 | Invested (EUR): 200.068263 | Qty Purchased: 164444.6089 | Liquidity Info: Buy Levels: [[0.001215, 96250.0], [0.001216, 169574.0], [0.001217, 76074.0], [0.001218, 93429.0], [0.001219, 76016.0], [0.001221, 27995.0], [0.001223, 75958.0], [0.001245, 66684.0], [0.001246, 145133.0], [0.001253, 799.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001188, 148073.0], [0.00117, 148073.0], [0.001151, 12263.0], [0.00115, 11820.0], [0.001149, 884078.0], [0.001083, 18467.0], [0.001066, 1297223.0]] | Extra: Weighted Buy Price: 0.001215, Weighted Sell Price: 0.001225; Breakdown Buy: [(0.001215, 96250.0), (0.001216, 68194.60888905334)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001188, 82663.78924691744)]; 
2025-03-10 17:19:36,468 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'SOCIAL/USDT', 'bitget': 'SOCIAL/USDT'} | Buy (KucoinExchange eff.): 0.000289 | Sell (BitgetExchange eff.): 0.000323 | Ticker Profit: 15.61% | Liquidity Profit: 11.48% | Profit (USDT): 22.962820 | Invested (USDT): 200.000952 | Qty Purchased: 690872.0602 | Liquidity Info: Buy Levels: [[0.0002892, 686117.0], [0.0002894, 854695.0], [0.0002897, 12346.0], [0.0002898, 854695.0], [0.00029, 44000.0], [0.0002905, 37054.0], [0.0002908, 4475.0], [0.0002911, 12009.0], [0.000292, 114109.0], [0.0002924, 1687803.0]]; Sell Levels: [[0.000324, 31557.05], [0.000323, 663441.49], [0.00032, 6250.0], [0.000311, 463183.41], [0.00031, 4245699.65], [0.000303, 87273.89], [0.000301, 279311.31], [0.0003, 2021299.0], [0.000294, 340136.05], [0.000285, 140350.87]] | Extra: Weighted Buy Price: 0.000289, Weighted Sell Price: 0.000323; Breakdown Buy: [(0.0002892, 686117.0), (0.0002894, 4755.060166666168)]; Breakdown Sell: [(0.000324, 31557.05), (0.000323, 586344.8024697537)]; 
2025-03-10 17:20:12,491 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.466178 | Sell (KucoinExchange eff.): 0.635727 | Ticker Profit: 37.86% | Liquidity Profit: 36.37% | Profit (USDT): 72.898468 | Invested (USDT): 200.435854 | Qty Purchased: 429.9552 | Liquidity Info: Buy Levels: [[0.4647, 34.9097], [0.4648, 29.759], [0.4649, 28.167], [0.4651, 37.853], [0.4653, 74.409], [0.4658, 75.448], [0.4664, 70.727], [0.4669, 18.84], [0.4674, 11.17], [0.4676, 22.729]]; Sell Levels: [[0.6408, 11.4356], [0.6403, 2.0437], [0.6381, 0.2889], [0.6376, 0.3781], [0.637, 0.2156], [0.6365, 0.3356], [0.6362, 0.8917], [0.6353, 5.8524], [0.634, 1.4497], [0.6331, 15.3594]] | Extra: Weighted Buy Price: 0.465713, Weighted Sell Price: 0.636364; Breakdown Buy: [(0.4647, 34.9097), (0.4648, 29.759), (0.4649, 28.167), (0.4651, 37.853), (0.4653, 74.409), (0.4658, 75.448), (0.4664, 70.727), (0.4669, 18.84), (0.4674, 11.17), (0.4676, 22.729)]; Breakdown Sell: [(0.6408, 11.4356), (0.6403, 2.0437), (0.6381, 0.2889), (0.6376, 0.3781), (0.637, 0.2156), (0.6365, 0.3356), (0.6362, 0.8917), (0.6353, 5.8524), (0.634, 1.4497), (0.6331, 15.3594)]; 
2025-03-10 17:20:45,413 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001216 | Sell (BitstampExchange eff.): 0.001219 | Ticker Profit: 4.33% | Liquidity Profit: 0.24% | Profit (EUR): 0.477724 | Invested (EUR): 200.070723 | Qty Purchased: 164580.0657 | Liquidity Info: Buy Levels: [[0.001214, 93928.0], [0.001215, 96228.0], [0.001216, 93785.0], [0.001217, 27995.0], [0.001219, 76248.0], [0.00122, 93429.0], [0.001222, 66684.0], [0.001223, 75958.0], [0.001246, 145133.0], [0.001263, 793.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001182, 890960.0], [0.001164, 1232944.0], [0.001147, 12306.0], [0.001146, 1247801.0], [0.001084, 12540.0], [0.001083, 18467.0], [0.001059, 1260348.0]] | Extra: Weighted Buy Price: 0.001214, Weighted Sell Price: 0.001222; Breakdown Buy: [(0.001214, 93928.0), (0.001215, 70652.06573327829)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001182, 82663.78924691744)]; 
2025-03-10 17:22:29,875 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001221 | Sell (BitstampExchange eff.): 0.001222 | Ticker Profit: 4.33% | Liquidity Profit: 0.08% | Profit (EUR): 0.169421 | Invested (EUR): 200.070475 | Qty Purchased: 163905.0039 | Liquidity Info: Buy Levels: [[0.001219, 93500.0], [0.00122, 225317.0], [0.001223, 27995.0], [0.001245, 160469.0], [0.001246, 145133.0], [0.001263, 793.0], [0.001276, 785.0], [0.001294, 774.0], [0.001912, 2734.0], [0.001923, 2717.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001188, 617198.0], [0.001169, 1560176.0], [0.001148, 1224937.0], [0.001147, 12306.0], [0.001083, 18467.0], [0.001064, 801648.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001219, Weighted Sell Price: 0.001225; Breakdown Buy: [(0.001219, 93500.0), (0.00122, 70405.00393781773)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001188, 82663.78924691744)]; 
2025-03-10 17:22:34,394 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.030731 | Sell (KucoinExchange eff.): 0.045796 | Ticker Profit: 50.16% | Liquidity Profit: 49.02% | Profit (USDT): 98.044189 | Invested (USDT): 200.000000 | Qty Purchased: 6508.1498 | Liquidity Info: Buy Levels: [[0.0307, 92590.79], [0.0308, 107659.97], [0.0309, 156315.28], [0.031, 50349.65], [0.0311, 25830.23], [0.0312, 24805.01], [0.0313, 23771.79], [0.0314, 23771.79], [0.0315, 24324.86], [0.0316, 24955.52]]; Sell Levels: [[0.04599, 164.9], [0.04589, 202.0], [0.04584, 1100.9], [0.04583, 5421.8], [0.04576, 5421.8], [0.04569, 5421.8], [0.04566, 162.3], [0.0456, 5421.8], [0.04559, 10.1], [0.04555, 43.3]] | Extra: Weighted Buy Price: 0.030700, Weighted Sell Price: 0.045841; Breakdown Buy: [(0.0307, 6508.149830625401)]; Breakdown Sell: [(0.04599, 164.9), (0.04589, 202.0), (0.04584, 1100.9), (0.04583, 2885.3245966557993)]; 
2025-03-10 17:22:39,763 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'MAK/USDT', 'bitget': 'MAK/USDT'} | Buy (KucoinExchange eff.): 0.017936 | Sell (BitgetExchange eff.): 0.018047 | Ticker Profit: 3.27% | Liquidity Profit: 0.62% | Profit (USDT): 1.251141 | Invested (USDT): 201.895101 | Qty Purchased: 11256.3493 | Liquidity Info: Buy Levels: [[0.01775, 79.0], [0.01782, 374.6], [0.01783, 566.7], [0.01784, 1395.4], [0.0179, 1156.8], [0.01792, 1000.0], [0.01794, 5000.0], [0.01797, 79.0], [0.01799, 8623.9], [0.018, 4200.0]]; Sell Levels: [[0.0181, 6266.42], [0.01802, 5000.0], [0.01801, 6080.36], [0.018, 30248.95], [0.01791, 14385.89], [0.0179, 40048.74], [0.01782, 3133.98], [0.01781, 1141.82], [0.0178, 56925.84], [0.0177, 16217.87]] | Extra: Weighted Buy Price: 0.017918, Weighted Sell Price: 0.018065; Breakdown Buy: [(0.01775, 79.0), (0.01782, 374.6), (0.01783, 566.7), (0.01784, 1395.4), (0.0179, 1156.8), (0.01792, 1000.0), (0.01794, 5000.0), (0.01797, 79.0), (0.01799, 1604.8492845183)]; Breakdown Sell: [(0.0181, 6266.42), (0.01802, 4794.364541447523)]; 
2025-03-10 17:23:22,442 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001223 | Sell (BitstampExchange eff.): 0.001224 | Ticker Profit: 4.33% | Liquidity Profit: 0.14% | Profit (EUR): 0.272299 | Invested (EUR): 200.067273 | Qty Purchased: 163636.5273 | Liquidity Info: Buy Levels: [[0.001221, 96431.0], [0.001222, 93005.0], [0.001223, 75614.0], [0.001224, 168760.0], [0.001225, 225317.0], [0.001227, 27995.0], [0.001245, 159901.0], [0.001246, 145133.0], [0.001263, 793.0], [0.001276, 785.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001193, 763469.0], [0.001175, 989310.0], [0.001157, 11749.0], [0.001156, 903263.0], [0.001083, 18467.0], [0.001072, 1495865.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001221, Weighted Sell Price: 0.001227; Breakdown Buy: [(0.001221, 96431.0), (0.001222, 67205.52727289093)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001193, 82663.78924691744)]; 
